1, 2, 5, 0.12588799089559272, 1, 1, 1, 0, 1, 1
1, 2, 5, 0.12588799089559272, 1, 1, 1, 0, 1, 1
0, 0, 1, 0.40441019053735816, 0, 1, 1, 1, 1, 1
6, 0, 2, 0.6206896551724138, 1, 1, 1, 1, 1, 1
2, 0, 3, 0.04519774011299435, 0, 1, 1, 1, 1, 1
0, 0, 0, 1.1, 1, 1, 1, 0, 1, 1
2, 0, 3, 0.8321167883211679, 0, 1, 1, 1, 1, 1
0, 0, 2, 0.5040257648953301, 0, 1, 1, 1, 1, 1
3, 0, 10, 0.0571872685237144, 1, 1, 1, 0, 1, 1
0, 0, 1, 0.3469192549884422, 1, 1, 1, 1, 1, 1
1, 0, 0, 0.0414563806777217, 0, 1, 1, 1, 1, 1
7, 1, 2, 0.475177304964539, 1, 1, 1, 1, 1, 1
0, 0, 1, 0.36666666666666664, 1, 1, 1, 1, 1, 1
0, 0, 4, 0.5230607966457023, 1, 1, 1, 0, 1, 1
5, 0, 5, 0.30474732006125577, 1, 1, 1, 0, 1, 1
0, 0, 4, 0.13884347067800304, 1, 1, 1, 0, 1, 1
5, 0, 0, 0.06639839034205232, 0, 1, 1, 1, 1, 1
8, 3, 1, 2.4060439824839997e-05, 0, 1, 0, 1, 1, 1
0, 0, 1, 0.15359477124183007, 1, 1, 1, 1, 1, 1
1, 0, 1, 0.03638720500209692, 1, 1, 1, 0, 1, 1
0, 3, 1, 1.206896551724138, 1, 1, 1, 1, 1, 1
0, 0, 0, 0.18888888888888888, 1, 1, 1, 1, 1, 1
4, 0, 0, 0.35164890534855014, 1, 1, 1, 0, 1, 1
2, 0, 1, 1.1904761904761905, 1, 1, 1, 1, 1, 1
5, 0, 1, 0.9301310043668122, 1, 1, 1, 1, 1, 1
0, 0, 0, 0.9758842443729904, 1, 1, 1, 0, 1, 1
4, 0, 1, 0.22431869227837734, 1, 1, 1, 0, 1, 1
0, 0, 2, 1.0047619047619047, 1, 1, 1, 0, 1, 1
1, 0, 0, 0.5196078431372549, 1, 1, 1, 1, 1, 1
1, 0, 4, 0.9311797752808989, 0, 1, 1, 1, 1, 1
1, 0, 1, 1.0208333333333333, 1, 1, 1, 1, 1, 1
6, 0, 0, 0.39676356008390773, 1, 1, 1, 0, 1, 1
1, 0, 0, 0.22829888712241653, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.4863636363636364, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.2952755905511811, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.504, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.7006960556844548, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.6666666666666666, 1, 1, 1, 1, 1, 1
4, 0, 0, 0.11786684782608696, 1, 1, 1, 0, 1, 1
5, 0, 1, 0.47368421052631576, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.14314095559749676, 0, 1, 1, 0, 1, 1
1, 0, 1, 0.9163142885239454, 1, 1, 1, 1, 1, 1
0, 0, 4, 0.7908619877531795, 1, 1, 1, 1, 1, 1
1, 0, 4, 0.199203187250996, 1, 1, 1, 1, 1, 1
1, 0, 1, 0.9472150814053127, 0, 1, 1, 1, 1, 1
0, 0, 2, 0.6380334954078877, 1, 1, 1, 0, 1, 1
1, 2, 5, 0.1982543527354848, 1, 1, 1, 0, 1, 1
1, 2, 5, 0.23531200378391162, 1, 1, 1, 0, 1, 1
0, 0, 2, 0.48672566371681414, 1, 1, 1, 0, 1, 1
1, 0, 5, 0.6042649169571458, 1, 1, 1, 0, 1, 1
6, 0, 2, 0.6850393700787402, 1, 1, 1, 0, 1, 1
0, 0, 1, 0.503659174072138, 1, 1, 1, 0, 1, 1
0, 0, 1, 0.5, 1, 1, 1, 0, 1, 1
9, 0, 1, 0.4405940594059406, 1, 1, 1, 0, 1, 1
0, 0, 2, 0.5418502202643172, 1, 1, 1, 0, 1, 1
1, 1, 1, 0.3173076923076923, 0, 0, 0, 1, 1, 1
1, 0, 0, 0.7023460410557185, 1, 1, 1, 1, 1, 1
2, 0, 6, 0.6, 0, 1, 1, 1, 1, 1
0, 0, 0, 0.5714285714285714, 1, 1, 1, 1, 1, 1
0, 0, 1, 0.5334255417242969, 1, 1, 1, 1, 1, 1
3, 0, 1, 1.0714285714285714, 1, 1, 1, 1, 1, 1
0, 0, 2, 32.0, 0, 1, 1, 1, 1, 1
3, 0, 3, 0.8641975308641975, 0, 1, 1, 1, 1, 1
3, 1, 5, 0.048, 0, 0, 0, 0, 1, 1
6, 1, 1, 0.13636363636363635, 0, 0, 0, 1, 1, 1
1, 1, 8, 1.0, 1, 1, 1, 1, 1, 1
0, 0, 4, 1.0085470085470085, 1, 1, 1, 1, 1, 1
5, 0, 1, 0.9507042253521126, 1, 1, 1, 1, 1, 1
3, 0, 0, 0.1440677966101695, 0, 1, 1, 1, 1, 1
2, 0, 3, 0.018330733229329172, 0, 1, 1, 1, 1, 1
2, 0, 3, 0.8461538461538461, 0, 1, 1, 1, 1, 1
1, 0, 9, 0.013294707981997828, 0, 1, 1, 0, 1, 1
0, 3, 1, 0.9623685666851135, 1, 1, 1, 1, 1, 1
6, 0, 4, 0.8648648648648649, 1, 1, 1, 1, 1, 1
3, 0, 1, 0.948051948051948, 1, 1, 1, 1, 1, 1
1, 0, 9, 0.013294707981997828, 0, 1, 1, 0, 1, 1
0, 3, 1, 0.9623685666851135, 1, 1, 1, 1, 1, 1
6, 0, 3, 0.2198952879581152, 0, 1, 1, 1, 1, 1
8, 0, 6, 0.006329113924050633, 0, 0, 0, 1, 1, 1
0, 0, 1, 0.71875, 0, 1, 1, 1, 1, 1
0, 0, 9, 0.013294707981997828, 0, 1, 1, 0, 1, 1
1, 0, 8, 0.9623685666851135, 1, 1, 1, 1, 1, 1
1, 1, 10, 0.06107003491476689, 0, 0, 0, 1, 1, 1
2, 0, 3, 0.2302705749718151, 0, 1, 1, 0, 1, 1
3, 0, 5, 0.6409447805380358, 0, 1, 1, 1, 1, 1
5, 0, 1, 0.6179138321995464, 0, 1, 1, 1, 1, 1
0, 0, 0, 0.4976671850699845, 1, 1, 1, 1, 1, 1
5, 0, 1, 0.45517012997764716, 1, 1, 1, 0, 1, 1
0, 0, 9, 1.0484720758693362, 1, 1, 1, 1, 1, 1
1, 4, 0, 1.0, 0, 0, 0, 1, 0, 1
0, 3, 2, 1.0303030303030303, 0, 1, 1, 1, 1, 1
1, 0, 2, 0.918918918918919, 0, 1, 1, 1, 1, 1
1, 0, 5, 0.489247311827957, 1, 1, 1, 1, 1, 1
0, 0, 0, 0.9758842443729904, 1, 1, 1, 0, 1, 1
4, 0, 1, 0.22431869227837734, 1, 1, 1, 0, 1, 1
1, 0, 5, 0.6649484536082474, 0, 1, 1, 0, 1, 1
1, 0, 1, 1.0, 1, 1, 1, 1, 1, 1
3, 0, 5, 1.125, 1, 1, 1, 0, 1, 1
6, 0, 1, 1.0047619047619047, 0, 1, 1, 0, 1, 1
0, 0, 0, 0.848314606741573, 1, 1, 1, 1, 1, 1
4, 0, 1, 0.22431869227837734, 1, 1, 1, 0, 1, 1
0, 0, 1, 1.0047619047619047, 1, 1, 1, 0, 1, 1
1, 0, 5, 0.08333333333333333, 0, 1, 1, 0, 1, 1
2, 0, 4, 0.3008028098344205, 1, 1, 1, 0, 1, 1
2, 0, 1, 0.06862745098039216, 0, 1, 1, 0, 1, 1
1, 0, 5, 0.3008028098344205, 0, 1, 1, 0, 1, 1
1, 1, 3, 0.034482758620689655, 0, 1, 0, 1, 1, 1
1, 0, 0, 0.46176461719386064, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.15628806333739342, 0, 0, 0, 0, 1, 1
2, 0, 6, 0.9947249434815373, 0, 1, 1, 1, 1, 1
6, 0, 0, 1.088111888111888, 1, 1, 1, 1, 1, 1
0, 0, 1, 1.082191780821918, 1, 1, 1, 1, 1, 1
0, 0, 2, 0.31453096259963215, 0, 1, 1, 1, 1, 1
6, 0, 1, 0.3888888888888889, 1, 1, 1, 1, 1, 1
1, 1, 2, 0.036139627144629635, 0, 0, 0, 0, 1, 1
0, 0, 0, 1.0413837698027806, 1, 1, 1, 0, 1, 1
4, 0, 1, 0.22749019461755018, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.3256888302260353, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.47547974413646055, 1, 1, 1, 0, 1, 1
1, 0, 1, 0.7765081498907747, 1, 1, 1, 1, 1, 1
0, 0, 1, 0.38095238095238093, 1, 1, 1, 0, 0, 1
1, 1, 2, 0.036139627144629635, 0, 0, 0, 0, 1, 1
3, 0, 0, 0.22749019461755018, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.4201096121416526, 0, 0, 0, 1, 1, 1
0, 0, 1, 1.0413837698027806, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.5398550724637681, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.47547974413646055, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.38095238095238093, 1, 1, 1, 0, 0, 1
4, 0, 0, 0.4074492099322799, 1, 1, 1, 0, 0, 1
4, 0, 0, 0.3726078799249531, 1, 1, 1, 0, 0, 1
4, 0, 0, 0.456490727532097, 1, 1, 1, 0, 0, 1
1, 0, 2, 0.7765081498907747, 1, 1, 1, 1, 1, 1
1, 0, 3, 1.1764705882352942, 1, 1, 1, 1, 1, 1
1, 0, 1, 0.3256888302260353, 0, 1, 1, 0, 1, 1
0, 0, 0, 0.18098345685474215, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.036139627144629635, 0, 0, 0, 0, 1, 1
3, 0, 0, 0.22749019461755018, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.4201096121416526, 0, 0, 0, 1, 1, 1
0, 0, 1, 1.0413837698027806, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.456490727532097, 1, 1, 1, 0, 0, 1
4, 0, 0, 0.5256457564575646, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.565843621399177, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.6492374727668845, 1, 1, 1, 1, 1, 1
4, 0, 0, 0.4074492099322799, 1, 1, 1, 0, 0, 1
5, 0, 1, 0.3256888302260353, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.036139627144629635, 0, 0, 0, 0, 1, 1
3, 0, 0, 0.22749019461755018, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.4201096121416526, 0, 0, 0, 1, 1, 1
0, 0, 1, 1.0413837698027806, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.456490727532097, 1, 1, 1, 0, 0, 1
4, 0, 2, 0.29981773997569866, 1, 1, 1, 0, 0, 1
6, 0, 2, 0.4356333676622039, 1, 1, 1, 0, 1, 1
6, 0, 2, 0.565843621399177, 1, 1, 1, 0, 1, 1
5, 0, 2, 0.3726078799249531, 1, 1, 1, 0, 0, 1
6, 0, 8, 0.5256457564575646, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.036139627144629635, 0, 0, 0, 0, 1, 1
3, 0, 0, 0.22749019461755018, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.4201096121416526, 0, 0, 0, 1, 1, 1
0, 0, 0, 1.0413837698027806, 1, 1, 1, 0, 1, 1
3, 0, 1, 0.17637215528781794, 1, 1, 1, 1, 1, 1
1, 1, 2, 0.036139627144629635, 0, 0, 0, 0, 1, 1
3, 0, 0, 0.22749019461755018, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.4201096121416526, 0, 0, 0, 1, 1, 1
0, 0, 1, 1.0413837698027806, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.28035521049829093, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.565843621399177, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.5256457564575646, 1, 1, 1, 0, 1, 1
5, 0, 0, 0.29981773997569866, 1, 1, 1, 0, 0, 1
1, 0, 1, 0.4356333676622039, 1, 1, 1, 0, 1, 1
1, 2, 5, 0.13683169269026538, 1, 1, 1, 0, 1, 1
2, 0, 3, 0.6390243902439025, 0, 1, 1, 0, 1, 1
5, 0, 0, 0.013404077073443172, 1, 1, 1, 0, 1, 1
2, 0, 6, 0.04059708243808662, 0, 1, 1, 0, 1, 1
2, 0, 5, 0.9947249434815373, 0, 1, 1, 1, 1, 1
1, 1, 2, 0.036139627144629635, 0, 0, 0, 0, 1, 1
3, 0, 0, 0.22749019461755018, 1, 1, 1, 0, 1, 1
1, 0, 1, 0.9481346678798908, 0, 1, 1, 1, 1, 1
0, 0, 2, 0.47547974413646055, 1, 1, 1, 0, 1, 1
3, 0, 2, 0.5398550724637681, 1, 1, 1, 0, 1, 1
6, 0, 2, 0.5167986561075114, 1, 1, 1, 0, 1, 1
1, 0, 2, 0.7765081498907747, 1, 1, 1, 1, 1, 1
0, 0, 1, 0.6788866259334692, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.036139627144629635, 0, 0, 0, 0, 1, 1
1, 1, 2, 0.4201096121416526, 0, 0, 0, 1, 1, 1
0, 0, 1, 0.843073272026105, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.3402777777777778, 1, 1, 1, 0, 0, 1
4, 0, 0, 0.3935389133627019, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.4498953036195034, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.6308457711442786, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.5836303811351796, 1, 1, 1, 0, 1, 1
1, 0, 1, 0.7765081498907747, 1, 1, 1, 1, 1, 1
1, 1, 2, 0.036139627144629635, 0, 0, 0, 0, 1, 1
0, 0, 0, 0.22749019461755018, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.4201096121416526, 0, 0, 0, 1, 1, 1
0, 0, 1, 0.843073272026105, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.6308457711442786, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.5836303811351796, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.24442243707478267, 1, 1, 1, 0, 1, 1
1, 0, 1, 0.7765081498907747, 1, 1, 1, 1, 1, 1
1, 1, 2, 0.036139627144629635, 0, 0, 0, 0, 1, 1
3, 0, 0, 0.22749019461755018, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.4201096121416526, 0, 0, 0, 1, 1, 1
0, 0, 1, 0.843073272026105, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.6017350157728707, 1, 1, 1, 0, 1, 1
4, 0, 0, 0.6308457711442786, 1, 1, 1, 0, 1, 1
5, 0, 0, 0.6638358103326256, 1, 1, 1, 0, 1, 1
1, 0, 1, 0.7765081498907747, 1, 1, 1, 1, 1, 1
6, 0, 1, 0.8823529411764706, 0, 1, 1, 1, 1, 1
1, 0, 0, 0.9513888888888888, 1, 1, 1, 1, 1, 1
4, 0, 0, 0.996742671009772, 1, 1, 1, 1, 1, 1
4, 0, 0, 0.9011627906976745, 1, 1, 1, 1, 1, 1
4, 0, 0, 0.956989247311828, 1, 1, 1, 1, 1, 1
5, 0, 2, 1.0717703349282297, 1, 1, 1, 1, 1, 1
0, 0, 4, 1.0, 1, 1, 1, 1, 1, 1
0, 0, 1, 0.8974358974358975, 1, 1, 1, 1, 1, 1
0, 0, 0, 0.5554559936280367, 0, 1, 1, 1, 1, 1
0, 0, 4, 0.8807785888077859, 1, 1, 1, 1, 1, 1
5, 0, 0, 0.949814126394052, 1, 1, 1, 1, 1, 1
2, 0, 3, 23.181818181818183, 0, 1, 1, 1, 1, 1
6, 0, 2, 1.0221343873517788, 1, 1, 1, 1, 1, 1
2, 0, 6, 0.4166666666666667, 0, 1, 1, 1, 1, 1
2, 0, 3, 23.181818181818183, 0, 1, 1, 1, 1, 1
3, 0, 3, 0.07028020211299954, 0, 1, 1, 1, 1, 1
1, 0, 0, 0.20396730120619677, 0, 1, 1, 0, 1, 1
1, 0, 2, 0.0034650672161711314, 1, 1, 1, 0, 1, 1
6, 0, 3, 0.7045359966708281, 1, 1, 1, 1, 1, 1
1, 4, 1, 0.3525423728813559, 0, 0, 1, 1, 1, 1
1, 0, 2, 0.5405027932960894, 0, 1, 1, 1, 1, 1
0, 0, 0, 0.3251743592021678, 0, 1, 1, 0, 1, 1
4, 0, 1, 0.5757322028737718, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.1724137931034483, 1, 1, 1, 0, 1, 1
1, 0, 4, 0.2608695652173913, 0, 1, 1, 1, 1, 1
0, 0, 0, 0.6004385964912281, 1, 1, 1, 1, 1, 1
3, 0, 0, 0.42915254237288136, 0, 1, 1, 1, 1, 1
0, 1, 2, 0.002838221381267739, 0, 0, 0, 1, 1, 1
0, 0, 1, 0.6174261710794298, 1, 1, 1, 0, 1, 1
1, 4, 1, 1.0, 0, 0, 0, 1, 1, 1
1, 4, 1, 1.0, 0, 0, 0, 1, 1, 1
9, 1, 2, 1.0, 0, 1, 0, 1, 1, 1
3, 0, 1, 0.4904109589041096, 1, 1, 1, 0, 1, 1
1, 0, 5, 0.10251878038002651, 1, 1, 1, 0, 1, 1
0, 0, 2, 0.6735785953177258, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.18098345685474215, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.036139627144629635, 0, 0, 0, 0, 1, 1
3, 0, 0, 0.22749019461755018, 1, 1, 1, 0, 1, 1
1, 1, 2, 0.4201096121416526, 0, 0, 0, 1, 1, 1
0, 0, 1, 0.4127059569074778, 1, 1, 1, 0, 1, 1
0, 0, 0, 0.4127059569074778, 1, 1, 1, 0, 1, 1
